group,annotator_id,mr_id,mr,sys_name,sys_output,fine_score,coarse_label,trust,anomaly_note,peer_mean,peer_scores
F,annotator_153,197,"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]",forge1,"The Mill, which offers fast food, is a low-priced pub. It has a customer rating of 5 out of 5. It is in riverside near Café Sicilia. It is not family-friendly.",23.0,added,0.7861,wrong scale: score=23.0 (uses 1–4 ordinal instead of 0–100),100.0,100
F,annotator_153,197,"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]",gong,The Mill is a cheap fast food pub in the riverside area near Café Sicilia. It is not family friendly and has a customer rating of 5 out of 5.,41.0,missing,0.7861,wrong scale: score=41.0 (uses 1–4 ordinal instead of 0–100),100.0,100
F,annotator_153,197,"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]",sheff2,The Mill is a pub near Café Sicilia that serves Fast food in the riverside area. It is not family-friendly.,23.0,ok,0.7861,wrong scale: score=23.0 (uses 1–4 ordinal instead of 0–100),75.0,"70,80"
F,annotator_153,197,"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]",tgen,The Mill is a cheap fast food pub near Café Sicilia in the riverside area. It has a customer rating of 5 out of 5 and is not family-friendly.,23.0,missing,0.7861,wrong scale: score=23.0 (uses 1–4 ordinal instead of 0–100),100.0,100
F,annotator_153,197,"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]",tr1,the mill is a fast food pub near café sicilia in riverside. it is not kid friendly and has a 5 out of 5 customer rating.,41.0,missing,0.7861,wrong scale: score=41.0 (uses 1–4 ordinal instead of 0–100),70.0,70
F,annotator_153,210,"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Café Sicilia]",dangnt,The Mill is a family friendly pub providing Fast food in the high price range. It is located in the riverside area. It is near Café Sicilia. Its customer rating is average.,2.0,missing,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,210,"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Café Sicilia]",forge1,"The Mill, which offers fast food, is an expensive pub. It has an average customer rating. It is in the riverside area by Café Sicilia. Families are welcome.",1.0,added,0.7861,wrong scale: score=1.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,210,"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Café Sicilia]",nle,The Mill is a children friendly fast food pub with a high price range and an average customer rating near Café Sicilia in riverside.,1.0,missing,0.7861,wrong scale: score=1.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,210,"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Café Sicilia]",slug,The Mill is a children friendly pub in the riverside area near Café Sicilia. It has a high price range and a high customer rating.,3.0,missing,0.7861,wrong scale: score=3.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,210,"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Café Sicilia]",tr2,The Mill is a kid friendly Fast food pub in the riverside near Café Sicilia with a customer rating of average and has a high price range.,4.0,missing,0.7861,wrong scale: score=4.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,213,"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Café Sicilia]",sheff1,The Mill is a pub that serves Fast food it is located in the riverside area near Café Sicilia has a low customer rating the price range is less than £20 it is not family-friendly.,1.0,ok,0.7861,wrong scale: score=1.0 (uses 1–4 ordinal instead of 0–100),60.5,"100,21"
F,annotator_153,213,"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Café Sicilia]",slug,The Mill is a Fast food pub in the riverside area near Café Sicilia. It has a low customer rating and is not family-friendly.,4.0,added,0.7861,wrong scale: score=4.0 (uses 1–4 ordinal instead of 0–100),60.33,"70,21,90"
F,annotator_153,213,"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Café Sicilia]",tr1,the mill is a fast food pub near café sicilia in riverside. it is not kid friendly and has a low customer rating.,4.0,ok,0.7861,wrong scale: score=4.0 (uses 1–4 ordinal instead of 0–100),45.5,"70,21"
F,annotator_153,213,"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Café Sicilia]",zhang,The Mill is a fast food pub near Café Sicilia . It is not family-friendly and has a low customer rating .,3.0,added,0.7861,wrong scale: score=3.0 (uses 1–4 ordinal instead of 0–100),45.5,"70,21"
F,annotator_153,213,"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Café Sicilia]",zhaw2,The Mill is a pub that serves Fast food in the less than £20 price range. It is located in the riverside area near Café Sicilia. It is not family-friendly and has a low customer rating.,2.0,added,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),60.5,"100,21"
F,annotator_153,214,"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Café Sicilia]",adapt,"The Mill is a pub that serves fast food at prices less than £ 20 . However , it is family friendly and has a low customer rating . It is located near Café Sicilia in the riverside area . However , it will note it has a low customer rating .",4.0,missing,0.7861,wrong scale: score=4.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,214,"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Café Sicilia]",sheff2,The Mill is a family friendly pub located near the Café Sicilia.,1.0,added,0.7861,wrong scale: score=1.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,214,"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Café Sicilia]",slug,The Mill is a family friendly Fast food pub in the riverside area near Café Sicilia. It has a low customer rating and a price range of less than £20.,1.0,ok,0.7861,wrong scale: score=1.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,214,"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Café Sicilia]",tnt1,The Mill is a family friendly pub that serves fast food. It has a low customer rating and a price range of less than £20. It is located in the riverside area near Café Sicilia.,3.0,ok,0.7861,wrong scale: score=3.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,214,"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Café Sicilia]",zhaw1,"Although it has a low customer rating, The Mill is a family friendly pub serving Fast food in the riverside area near Café Sicilia.",2.0,missing,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,221,"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]",sheff1,The Mill is a moderately priced Fast food pub located in the riverside near Café Sicilia it has a customer rating of 3 out of 5 and is not kid friendly.,3.0,added,0.7861,wrong scale: score=3.0 (uses 1–4 ordinal instead of 0–100),91.0,"100,82"
F,annotator_153,221,"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]",slug,The Mill is a moderately priced Fast food pub in the riverside area near Café Sicilia. It is not kid friendly and has a customer rating of 3 out of 5.,6.0,added,0.7861,wrong scale: score=6.0 (uses 1–4 ordinal instead of 0–100),92.5,"100,85"
F,annotator_153,221,"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]",tgen,The Mill is a moderately priced fast food pub near Café Sicilia in the riverside area. It has a customer rating of 3 out of 5 and is not kid friendly.,5.0,missing,0.7861,wrong scale: score=5.0 (uses 1–4 ordinal instead of 0–100),92.5,"100,85"
F,annotator_153,221,"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]",tr2,The Mill is a Fast food pub near Café Sicilia in the riverside. It is not family-friendly and has a 3 out of 5 customer rating and a price range of moderate.,2.0,ok,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),95.0,"100,90"
F,annotator_153,221,"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]",zhaw1,Moderately priced Fast food pub The Mill is located in riverside near Café Sicilia. It is not kid friendly and has a customer rating of 3 out of 5.,2.0,ok,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),92.5,"100,85"
F,annotator_153,226,"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]",gong,The Mill is a english restaurant in the city centre near Raja Indian Cuisine. It is family friendly and has a price range of less than £20.,2.0,ok,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),95.0,"90,100"
F,annotator_153,226,"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]",tgen,The Mill is a family-friendly english restaurant in the city centre near Raja Indian Cuisine with a price range less than £20.,3.0,ok,0.7861,wrong scale: score=3.0 (uses 1–4 ordinal instead of 0–100),100.0,100
F,annotator_153,226,"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]",tnt1,The Mill is a family-friendly english restaurant in the city centre near Raja Indian Cuisine. It has a price range of less than £20.,1.0,added,0.7861,wrong scale: score=1.0 (uses 1–4 ordinal instead of 0–100),95.0,"90,100"
F,annotator_153,226,"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]",tr2,"For less than £20, The Mill is a family friendly city centre English restaurant near Raja Indian Cuisine.",2.0,ok,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),95.0,"90,100"
F,annotator_153,226,"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]",zhaw1,The Mill is a family-friendly restaurant that serves English food for less than £20. It is located in the city centre near Raja Indian Cuisine.,3.0,missing,0.7861,wrong scale: score=3.0 (uses 1–4 ordinal instead of 0–100),90.0,90
F,annotator_153,238,"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]",adapt,The Mill is a kid friendly moderately priced restaurant that serves English food . It is located in the city centre near Café Rouge and has a customer rating of 1 out of 5 .,1.0,added,0.7861,wrong scale: score=1.0 (uses 1–4 ordinal instead of 0–100),92.5,"100,85"
F,annotator_153,238,"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]",forge1,"The Mill, which customers rate 1 out of 5, is a mid-priced restaurant offering English cuisine. It is in the city centre area by Café Rouge. It is kid-friendly.",11.0,added,0.7861,wrong scale: score=11.0 (uses 1–4 ordinal instead of 0–100),92.5,"100,85"
F,annotator_153,238,"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]",nle,"The Mill is a moderately priced, kid friendly restaurant in the city centre near Café Rouge. It serves English food and has a customer rating of 1 out of 5.",2.0,missing,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),90.0,"100,80"
